ID,ESTADO,MUNICIPIO,LOCALIDAD,AGEB,PERSONAS,P1_1,P1_2,P1_3,P2_1,P2_2,P2_3,P2_4,P2_5,P2_6,P2_7,P2_8,P2_9,P2_10,P2_11,P2_12,P2_13,P2_14,P2_15,P2_16,P2_17,P2_18,P2_19,P2_20,P2_21,P2_22,P2_23,P2_24,P2_25,P3_1,P3_2,P3_3,P4,P5_1,P5_2,P5_3,P6_1,P6_1_1,P6_2,P6_1_2,P6_3,P6_1_3,P6_4,P6_1_4,P6_5,P6_1_5,P6_6,P6_1_6,P6_7,P6_1_7,P6_8,P6_1_8,P6_9,P6_1_9,P6_10,P6_1_10,P6_11,P6_1_11,P6_12,P6_1_12,P6_13,P6_1_13,P6_14,P6_1_14,P6_15,P6_1_15,P6_16,P6_1_16,P6_17,P6_1_17,P6_18,P6_1_18,P6_19,P6_1_19,P7_1,P7_2,P7_3,P8_1,P8_1_1,P8_2,P8_1_2,P8_3,P8_1_3,P8_4,P8_1_4,P8_5,P8_1_5,P8_6,P8_1_6,P8_7,P8_1_7,P8_8,P8_1_8,P8_9,P8_1_9,P8_10,P8_1_10,P8_11,P8_1_11,P8_12,P8_1_12,P8_13,P8_1_13,P8_14,P8_1_14,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P10_8,P10_9,P10_10,P10_11,P10_12,P10_13,P11_1,P11_2,P11_3,P12_1,P12_2,P12_3,P13,P14,P15_1,P15_2,P15_3,P15_4,P15_5,P16,P16_1,P17,P17_1,P18_1,P18_1_1,P18_2,P18_1_2,P18_3,P18_1_3,P18_4,P18_1_4,P18_5,P18_1_5,P18_6,P18_1_6,P18_7,P18_1_7,P18_8,P18_1_8,P18_9,P18_1_9,P18_10,P18_1_10,P18_11,P18_1_11,P18_12,P18_1_12,P18_13,P18_1_13,P18_14,P18_1_14,P18_15,P18_1_15,P18_16,P18_1_16,P18_17,P18_1_17,P18_18,P18_1_18,P19,P20,P21,P22_1,P22_2,P22_3,P23_1,P23_2,P23_3,P24,P25,P26_1,P26_2,P27,P28,P29,P30,P31,P32,P33,P34,P35_1,P35_2,P35_3,P36,P37,P38_1,P38_2,P38_3,P39_1_NIV,P39_1_ANO,P39_2_NIV,P39_2_ANO,P40_1,P40_2,P41,P42,P42_1,P42_1a_1,P43,P44,P45,P46,P47,P48,P48_1,P48_2,P49,S1,S2,S3_NIV,S3_ANO,S4,S5,S6,S6_1,S7,S8,S9,S10,S11,SEXO,EDAD_AGRUP,ESCOLARIDAD,EDO_CIVIL,COND_ACT,ING_FAM,REGIÓN,PONDI1,PONDV1
90,09,012,0001,0394,4,HISTORIA,UNIFICACION,GENEROS,0,4,8,6,2,8,3,9,10,10,9,10,10,10,5,8,5,10,0,4,7,10,10,5,10,8,10,1,1,5,6,#¡NULO!,1,1,2,#¡NULO!,1,1,1,1,1,1,1,1,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,1,1,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,1,1,9,1,#¡NULO!,1,1,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,6,EXPANSION,ENTRETENIMIENTO,APRENDIZAJE,1,3,1,3,1,4,3,1,80,1,20,1,3,1,3,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,8,4,1,5,3,#¡NULO!,SALUD,NATURALEZA,IMPORTANTE,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,5,70,2,2,8,1,7,4,2,3,3,4,#¡NULO!,9,5,9,5,4,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,4,2,#¡NULO!,#¡NULO!,5,1,31,8,5,2,1,1,1,1,1,3,4,3,1,2,5,1,1,3,Sur,4343.03,1443.50
91,09,012,0001,0394,4,GENEROS,UNIFICACION,UNION,0,4,8,6,2,8,3,9,10,10,9,10,8,10,5,8,2,10,0,4,7,3,10,5,10,8,10,#¡NULO!,1,5,3,#¡NULO!,1,1,2,#¡NULO!,1,1,1,1,1,1,1,1,2,#¡NULO!,1,1,1,5,1,2,2,#¡NULO!,1,1,2,#¡NULO!,1,1,1,1,2,#¡NULO!,2,#¡NULO!,1,1,1,1,9,1,#¡NULO!,1,1,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,3,#¡NULO!,#¡NULO!,APRENDIZAJ,EXPERIENCIA,EXPANCION,1,3,1,3,1,4,3,1,40,1,10,1,2,1,2,1,1,1,1,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,2,1,2,1,1,1,2,1,2,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,9,5,6,5,3,#¡NULO!,SALUD,IMPORTANTE,NATURALEZA,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,3,3,180,1,1,3,7,#¡NULO!,#¡NULO!,2,2,7,6,1,9,5,4,3,4,10,1,3,#¡NULO!,#¡NULO!,2,1,1,4,4,2,#¡NULO!,#¡NULO!,11,1,15,4,3,1,6,2,#¡NULO!,7,#¡NULO!,#¡NULO!,#¡NULO!,98,1,1,3,3,2,98,Sur,3142.83,1443.50
92,09,004,0001,0369,3,MUSICA,LITERATURA,ARTE EN GENERAL,8,8,7,7,6,9,6,7,7,6,6,8,6,8,6,6,7,5,2,5,7,6,6,8,7,1,8,10,1,8,5,2,1,3,2,#¡NULO!,1,1,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,2,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,14,9,3,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,5,6,HISTORIA,DRAMA,MISTERIO,1,2,2,1,2,4,4,1,40,2,#¡NULO!,1,2,1,3,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,2,2,#¡NULO!,1,2,1,2,1,2,1,2,1,2,9,4,9,3,2,5,NARRACION,FUTBOL,COMNPETENCIA,2,1,3,5,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,3,2,2,2,2,1,5,9,5,5,3,5,10,2,1,32,3,2,2,2,5,4,2,#¡NULO!,#¡NULO!,9,2,59,8,5,2,5,1,3,9,#¡NULO!,#¡NULO!,#¡NULO!,98,2,5,5,1,2,98,Poniente,10539.37,3033.72
93,09,010,0001,0313,5,TRADICIONES,FIESTA,FLOR,5,9,9,8,8,6,8,10,9,7,7,8,6,6,6,8,6,7,0,8,6,7,8,9,8,1,10,3,2,2,3,6,2,#¡NULO!,2,#¡NULO!,1,3,1,1,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,4,1,4,2,#¡NULO!,2,#¡NULO!,1,7,11,1,1,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,#¡NULO!,IMAGINACION,LIBROS,COMPRENSION,1,2,2,1,1,3,1,1,80,1,5,1,2,1,2,1,1,1,2,1,2,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,10,5,1,3,2,#¡NULO!,ACTITUD FISICA,MANTENER EL CUERPO SANO,SALUD,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,5,30,1,2,2,7,#¡NULO!,#¡NULO!,1,2,3,2,1,8,3,6,3,3,10,1,3,#¡NULO!,#¡NULO!,2,1,1,5,4,2,#¡NULO!,#¡NULO!,3,2,46,8,5,2,5,1,2,1,1,3,4,3,2,4,5,1,1,3,Poniente,13437.43,2438.74
94,09,014,0001,0261,3,ARTE,LITERATURA,COMPORTAMIENTO SOCIAL,2,5,7,8,8,9,7,5,9,8,9,9,7,9,7,6,8,9,7,8,8,7,9,10,8,7,3,8,1,5,3,8,1,3,1,1,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,21,3,18,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,5,2,4,NOVELA,CUENTO,ENSAYO,1,2,1,3,2,3,4,1,25,1,7,1,3,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,2,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,10,5,1,2,6,5,FUTBOL,BEISBOL,LUCHA LIBRE,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,5,90,2,4,2,7,3,2,2,2,5,2,4,9,5,9,5,6,10,2,3,#¡NULO!,#¡NULO!,2,2,98,4,6,2,#¡NULO!,#¡NULO!,5,2,64,8,5,2,5,1,3,1,1,2,99,99,2,5,5,1,1,99,Centro,12372.21,3192.24
95,09,007,0001,5395,3,DANZA,CULTURA SOCIOECONOMICA,LENGUA,4,7,0,0,0,0,0,0,10,2,0,2,0,0,4,1,4,5,0,0,0,2,0,3,0,5,9,6,2,2,1,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,21,22,7,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,98,#¡NULO!,#¡NULO!,LEER,IMAGINACION,,2,1,3,4,3,4,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,6,2,5,4,#¡NULO!,#¡NULO!,COMPETENCIA,DEPORTES,RIGOR,2,1,7,5,2,4,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,#¡NULO!,#¡NULO!,2,1,2,5,4,3,4,1,0,9,10,1,3,#¡NULO!,#¡NULO!,2,2,1,4,4,2,#¡NULO!,#¡NULO!,10,2,54,4,1,2,5,1,6,8,#¡NULO!,#¡NULO!,#¡NULO!,98,2,4,3,1,2,98,Oriente,8084.22,2383.85
96,09,004,0001,0369,3,ANTROPOLOGIA,CULTURA POPULAR,EXCELENCIA AL GUSTO BELLAS ARTES,9,9,8,8,7,9,10,9,8,7,7,10,5,7,5,10,5,10,7,7,8,9,9,9,7,5,6,9,1,2,1,4,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,21,11,1,4,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,5,3,AGENTE ANTOLOGICO DE ARGUMENTOS,BIOGRAFIAS DE PERSONAS,COMPOSICIONES ROMANTICAS,1,3,1,3,3,4,4,1,80,2,#¡NULO!,1,3,1,2,1,2,1,3,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,3,10,3,7,2,4,6,EJERCITACION,ENTRENAMIENTO,ESGRIMA,2,1,3,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,4,2,3,1,1,4,7,6,3,5,3,3,10,2,3,#¡NULO!,#¡NULO!,2,2,2,6,5,2,#¡NULO!,#¡NULO!,9,1,77,8,5,2,5,1,4,9,#¡NULO!,#¡NULO!,#¡NULO!,99,1,6,5,1,2,99,Poniente,6294.03,3033.72
97,09,014,0001,0134,4,CONOCIMIENTO,ARTE,EXPOSICION DE PINTURAS,3,6,8,9,7,6,5,8,10,7,7,9,5,9,0,5,6,7,5,8,5,4,10,10,10,1,8,7,2,7,8,9,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,9,21,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,3,2,5,LITERATURA,LENGUA,LIBROS,1,2,2,3,2,4,1,1,50,1,1,1,3,1,3,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,5,1,6,5,#¡NULO!,COMPETENCIA,ESFUERZO,SALUD,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,1,90,2,2,4,7,#¡NULO!,#¡NULO!,2,3,2,1,4,9,5,9,5,5,5,2,3,#¡NULO!,#¡NULO!,2,2,2,6,4,2,#¡NULO!,#¡NULO!,3,2,41,8,3,2,5,1,2,1,1,3,5,99,2,3,5,1,1,99,Centro,9531.25,3288.73
98,09,015,0001,1233,3,CINE,PINTURAS,,1,2,5,6,6,6,7,1,7,6,7,7,6,8,6,6,6,6,2,3,3,6,2,8,7,5,6,#¡NULO!,1,5,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,16,14,18,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,4,LEER,LIBROS,ENCICLOPEDIAS,1,1,1,4,4,4,4,1,10,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,7,4,1,2,4,6,BEISBOL,BALON,BASQUETBALL,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,7,60,1,4,8,2,3,7,3,2,1,7,4,3,6,3,6,6,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,1,2,#¡NULO!,#¡NULO!,4,1,40,5,3,2,5,1,1,1,6,3,99,99,1,3,4,1,1,99,Centro,8311.60,2444.25
99,09,010,0001,1754,3,ESPARCIMIENTO,SABIDURIA,CONOCIMIENTO,5,6,7,7,7,5,6,8,9,5,5,7,6,5,5,7,6,8,5,4,4,7,9,10,9,7,3,6,2,3,1,5,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,22,6,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,4,5,IMAGINACION,PACTO,GUSTO,1,2,2,3,3,4,1,1,50,1,8,1,2,1,2,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,5,1,5,4,#¡NULO!,CONDICION FISICA,FUTBOL,NATACION,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,2,90,1,4,8,7,6,#¡NULO!,3,1,3,2,1,4,3,6,3,6,6,1,3,#¡NULO!,#¡NULO!,2,2,2,2,5,2,#¡NULO!,#¡NULO!,3,2,43,7,3,2,5,1,2,1,2,3,2,2,2,3,4,1,1,2,Poniente,2674.14,1096.03
100,09,016,0001,1298,4,HERENCIA,RAICES,ESTUDIO,6,5,9,9,4,9,5,10,8,6,7,10,4,9,8,7,8,10,0,7,6,10,10,10,10,8,10,#¡NULO!,1,5,#¡NULO!,#¡NULO!,1,1,1,2,2,#¡NULO!,1,1,1,4,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,21,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,4,2,5,CONOCIMIENTO,DIVERSION,IMAGINACION,1,2,1,3,2,2,1,1,30,1,70,1,3,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,1,1,2,#¡NULO!,10,1,1,1,6,3,SALUD,ESFUERZO,JUEGOS OLIMPICOS,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,3,60,2,4,8,3,2,5,3,1,4,1,7,9,5,9,3,3,10,1,3,#¡NULO!,#¡NULO!,2,2,1,1,4,2,#¡NULO!,#¡NULO!,5,1,48,8,4,2,5,1,2,1,1,2,99,99,1,4,5,1,1,99,Poniente,5201.82,1763.56
101,09,012,0001,0939,1,ARTESANIA,INDUSTRIA,IDIOMAS,0,8,7,8,8,5,3,8,10,7,8,9,8,8,3,4,5,6,0,0,7,6,6,8,5,1,6,5,2,5,6,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,16,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,4,5,#¡NULO!,LIBROS,INVESTIGACION,LEER,2,1,1,4,3,4,1,1,4,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,10,2,2,2,#¡NULO!,#¡NULO!,EVENTOS,CICLISMO,CARRERAS,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,3,90,2,3,8,6,#¡NULO!,#¡NULO!,3,1,4,1,3,1,0,1,0,9,10,1,3,#¡NULO!,#¡NULO!,2,2,1,1,4,2,#¡NULO!,#¡NULO!,99,1,34,4,3,2,6,2,#¡NULO!,5,#¡NULO!,#¡NULO!,#¡NULO!,98,1,2,3,3,1,98,Sur,1126.69,1497.92
102,09,015,0001,0080,3,HISTORIA,ARTE,COMIDA,10,0,0,10,10,8,10,10,10,9,9,10,7,9,0,0,10,10,9,10,10,10,10,10,10,5,10,6,2,2,1,5,2,#¡NULO!,1,2,1,1,1,3,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,20,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,3,5,LEER,COMICS,INTERNET,1,1,3,4,1,4,2,1,6,1,2,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,4,3,2,4,5,TENIS,ROPA DEPORTIVA,BALONES,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,5,60,2,2,2,7,3,4,3,2,1,4,5,98,98,9,2,98,10,1,3,#¡NULO!,#¡NULO!,2,2,1,1,1,2,#¡NULO!,#¡NULO!,4,2,19,4,3,2,6,2,#¡NULO!,1,6,3,98,98,2,1,3,3,1,98,Centro,3220.06,2218.47
103,09,007,0001,1763,2,ESCUELA,APRENDER,,6,4,4,5,5,5,5,6,7,4,4,5,4,4,4,5,3,5,0,0,2,2,7,8,6,5,10,#¡NULO!,3,1,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,5,#¡NULO!,#¡NULO!,PARRAFOS,MUCHAS LETRAS,,1,1,2,4,2,4,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,2,1,2,5,3,3,4,3,#¡NULO!,CORRER,COMER,SUDAR,2,1,4,5,1,3,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,3,#¡NULO!,2,3,5,2,7,3,6,4,2,6,1,1,3,#¡NULO!,#¡NULO!,2,2,2,6,6,2,#¡NULO!,#¡NULO!,10,2,36,4,3,2,5,1,2,8,#¡NULO!,#¡NULO!,#¡NULO!,99,2,3,3,1,2,99,Oriente,3967.48,2385.85
